shoe_name,review_id,rating,sentiment_label,raw_title,raw_review_text,combined_text,clean_review_text,clean_word_count,footlocker_product_url,product_id,submission_time
ASICS Gel Contend 8,gen_223586081,5,positive,Great daily trainer,"For recreational running, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Trustworthy outsole grip. Solid grip on the road.","Great daily trainer. For recreational running, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Trustworthy outsole grip. Solid grip on the road",great daily trainer for recreational running the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly trustworthy outsole grip solid grip on the road,103,https://runrepeat.com/asics-gel-contend-8,gen_367146,2025-12-03T07:02:54.000+00:00
ASICS Gel Contend 8,gen_897063459,3,neutral,Decent but not perfect,"For recreational running, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. However, a bit snug in the toe box. We think that the responsive. Decent shoe but not without its flaws.","Decent but not perfect. For recreational running, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. However, a bit snug in the toe box. We think that the responsive. Decent shoe but not without its flaws",decent but not perfect for recreational running the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly however a bit snug in the toe box we think that the responsive decent shoe but not without its flaws,116,https://runrepeat.com/asics-gel-contend-8,gen_367146,2025-01-21T07:02:54.000+00:00
ASICS Gel Contend 8,gen_283180603,5,positive,The ASICS Gel Contend 8 is a great daily companion,The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Great ventilation. Great traction in wet conditions. My new go-to training shoe.,The ASICS Gel Contend 8 is a great daily companion. The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Great ventilation. Great traction in wet conditions. My new go-to training shoe,the asics gel contend 8 is a great daily companion the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly great ventilation great traction in wet conditions my new go to training shoe,112,https://runrepeat.com/asics-gel-contend-8,gen_367146,2025-06-19T07:02:54.000+00:00
ASICS Gel Contend 8,gen_984918671,3,neutral,Good not great,"Just getting into running and The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. However, not enough cushioning for long runs. We suggest the asics gel cumulus 24 as a more cushioned alternative to the asics gel contend 8. not very responsive narrow toebox less cushy than other asics shoes. Decent shoe but not without its flaws.","Good not great. Just getting into running and The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. However, not enough cushioning for long runs. We suggest the asics gel cumulus 24 as a more cushioned alternative to the asics gel contend 8. not very responsive narrow toebox less cushy than other asics shoes. Decent shoe but not without its flaws",good not great just getting into running and the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly however not enough cushioning for long runs we suggest the asics gel cumulus 24 as a more cushioned alternative to the asics gel contend 8 not very responsive narrow toebox less cushy than other asics shoes decent shoe but not without its flaws,140,https://runrepeat.com/asics-gel-contend-8,gen_367146,2024-06-10T07:02:54.000+00:00
ASICS Gel Contend 8,gen_871048654,5,positive,The ASICS Gel Contend 8 is a great daily companion,"As a casual runner, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Really propulsive. Comfortable from mile one. Best running shoe I've owned.","The ASICS Gel Contend 8 is a great daily companion. As a casual runner, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Really propulsive. Comfortable from mile one. Best running shoe I've owned",the asics gel contend 8 is a great daily companion as a casual runner the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly really propulsive comfortable from mile one best running shoe i've owned,114,https://runrepeat.com/asics-gel-contend-8,gen_367146,2024-12-19T07:02:54.000+00:00
ASICS Gel Contend 8,gen_670806986,4,positive,My new go-to shoe,"For recreational running, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Super comfortable for high mileage. Still going strong after 300 miles. Highly recommend.","My new go-to shoe. For recreational running, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Super comfortable for high mileage. Still going strong after 300 miles. Highly recommend",my new go to shoe for recreational running the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly super comfortable for high mileage still going strong after 300 miles highly recommend,110,https://runrepeat.com/asics-gel-contend-8,gen_367146,2024-12-19T07:02:54.000+00:00
ASICS Gel Contend 8,gen_704288190,4,positive,Highly recommend,Replaced my old pair with these and very happy. The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Great fit right out of the box. The bounce is incredible. Perfect for easy miles. Would buy again.,Highly recommend. Replaced my old pair with these and very happy. The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Great fit right out of the box. The bounce is incredible. Perfect for easy miles. Would buy again,highly recommend replaced my old pair with these and very happy the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly great fit right out of the box the bounce is incredible perfect for easy miles would buy again,118,https://runrepeat.com/asics-gel-contend-8,gen_367146,2025-03-14T07:02:54.000+00:00
ASICS Gel Contend 8,gen_653069277,5,positive,My new go-to shoe,"On technical terrain, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Great long-term value. Super comfortable for high mileage.","My new go-to shoe. On technical terrain, The asics gel contend 8 is a great daily companion for: fitness enthusiasts who want a low-budget trainer that offers superb comfort for the uncomfortable sweat session ahead. folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box. wide-footed runners who want a snug fit that's light and supportive all around for their more laid-back runs. superb comfort secure fit no break-in needed durable supportive structure feels light on the feet budget-friendly. Great long-term value. Super comfortable for high mileage",my new go to shoe on technical terrain the asics gel contend 8 is a great daily companion for fitness enthusiasts who want a low budget trainer that offers superb comfort for the uncomfortable sweat session ahead folks with neutral arches who need a pair of trainers that can take on miles of road fresh out of the box wide footed runners who want a snug fit that's light and supportive all around for their more laid back runs superb comfort secure fit no break in needed durable supportive structure feels light on the feet budget friendly great long term value super comfortable for high mileage,106,https://runrepeat.com/asics-gel-contend-8,gen_367146,2025-03-02T07:02:54.000+00:00
ASICS Gel Contend 9,gen_421980080,3,neutral,Okay for the price,"These have become my daily trainer. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. However, upper doesn't breathe great. Such as the nike pegasus 41 or the adidas adizero sl2. while these options might be a tad pricier. Decent shoe but not without its flaws.","Okay for the price. These have become my daily trainer. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. However, upper doesn't breathe great. Such as the nike pegasus 41 or the adidas adizero sl2. while these options might be a tad pricier. Decent shoe but not without its flaws",okay for the price these have become my daily trainer accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure however upper doesn't breathe great such as the nike pegasus 41 or the adidas adizero sl2 while these options might be a tad pricier decent shoe but not without its flaws,56,https://runrepeat.com/asics-gel-contend-9,gen_425039,2024-08-27T07:02:54.000+00:00
ASICS Gel Contend 9,gen_60771069,3,neutral,Mixed feelings after 100 miles,"And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. However, runs a bit narrow. In our lab tests. Decent shoe but not without its flaws.","Mixed feelings after 100 miles. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. However, runs a bit narrow. In our lab tests. Decent shoe but not without its flaws",mixed feelings after 100 miles and recommend it for beginners seeking a multi use shoe that handles daily wear and light running or jogging effortlessly those wanting a solid however runs a bit narrow in our lab tests decent shoe but not without its flaws,45,https://runrepeat.com/asics-gel-contend-9,gen_425039,2026-01-19T07:02:54.000+00:00
ASICS Gel Contend 9,gen_990221261,5,positive,Worth every penny,Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Snug lockdown. The bounce is incredible. Comfortable from mile one. Would buy again.,Worth every penny. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Snug lockdown. The bounce is incredible. Comfortable from mile one. Would buy again,worth every penny cost effective trainer that delivers excellent value without compromising on quality runners with a neutral gait who need a dependable shoe for distances up to 15k enhanced tongue padding exceptional value spacious snug lockdown the bounce is incredible comfortable from mile one would buy again,48,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-08-20T07:02:54.000+00:00
ASICS Gel Contend 9,gen_777699400,5,positive,My new go-to shoe,Replaced my old pair with these and very happy. Snug lockdown. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. The bounce is incredible. No sweaty feet. A staple in my rotation now.,My new go-to shoe. Replaced my old pair with these and very happy. Snug lockdown. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. The bounce is incredible. No sweaty feet. A staple in my rotation now,my new go to shoe replaced my old pair with these and very happy snug lockdown accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure the bounce is incredible no sweaty feet a staple in my rotation now,44,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-12-01T07:02:54.000+00:00
ASICS Gel Contend 9,gen_517338822,4,positive,My new go-to shoe,And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Great ventilation. Upper breathes well. Perfect for tempo work.,My new go-to shoe. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Great ventilation. Upper breathes well. Perfect for tempo work,my new go to shoe and recommend it for beginners seeking a multi use shoe that handles daily wear and light running or jogging effortlessly those wanting a solid accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure great ventilation upper breathes well perfect for tempo work,53,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-06-28T07:02:54.000+00:00
ASICS Gel Contend 9,gen_540502579,5,positive,My new go-to shoe,And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Great for tempo runs. Really propulsive. A staple in my rotation now.,My new go-to shoe. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Great for tempo runs. Really propulsive. A staple in my rotation now,my new go to shoe and recommend it for beginners seeking a multi use shoe that handles daily wear and light running or jogging effortlessly those wanting a solid accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure great for tempo runs really propulsive a staple in my rotation now,56,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-01-07T07:02:54.000+00:00
ASICS Gel Contend 9,gen_246107234,4,positive,Worth every penny,Training for my third marathon and Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. We've thoroughly tested the gel contend 9 in the lab. Solid grip on the road. Great fit right out of the box. My new go-to training shoe.,Worth every penny. Training for my third marathon and Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. We've thoroughly tested the gel contend 9 in the lab. Solid grip on the road. Great fit right out of the box. My new go-to training shoe,worth every penny training for my third marathon and cost effective trainer that delivers excellent value without compromising on quality runners with a neutral gait who need a dependable shoe for distances up to 15k enhanced tongue padding exceptional value spacious we've thoroughly tested the gel contend 9 in the lab solid grip on the road great fit right out of the box my new go to training shoe,69,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-08-05T07:02:54.000+00:00
ASICS Gel Contend 9,gen_487446025,4,positive,Solid all-around trainer,Logged about 150 miles so far and they're holding up great. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. The bounce is incredible. Plush underfoot feel. Highly recommend.,Solid all-around trainer. Logged about 150 miles so far and they're holding up great. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. The bounce is incredible. Plush underfoot feel. Highly recommend,solid all around trainer logged about 150 miles so far and they're holding up great accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure and recommend it for beginners seeking a multi use shoe that handles daily wear and light running or jogging effortlessly those wanting a solid the bounce is incredible plush underfoot feel highly recommend,63,https://runrepeat.com/asics-gel-contend-9,gen_425039,2024-12-21T07:02:54.000+00:00
ASICS Gel Contend 9,gen_242887533,5,positive,Best running shoe I've tried,I use these primarily for trail running and We've thoroughly tested the gel contend 9 in the lab. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Fits true to size. Roomy toe box. Perfect for daily trainer. Highly recommend.,Best running shoe I've tried. I use these primarily for trail running and We've thoroughly tested the gel contend 9 in the lab. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Fits true to size. Roomy toe box. Perfect for daily trainer. Highly recommend,best running shoe i've tried i use these primarily for trail running and we've thoroughly tested the gel contend 9 in the lab cost effective trainer that delivers excellent value without compromising on quality runners with a neutral gait who need a dependable shoe for distances up to 15k enhanced tongue padding exceptional value spacious fits true to size roomy toe box perfect for daily trainer highly recommend,68,https://runrepeat.com/asics-gel-contend-9,gen_425039,2024-10-08T07:02:54.000+00:00
ASICS Gel Contend 9,gen_654862616,4,positive,Excellent for long runs,Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Plush underfoot feel. No break-in needed. Perfect for daily trainer. A staple in my rotation now.,Excellent for long runs. Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Plush underfoot feel. No break-in needed. Perfect for daily trainer. A staple in my rotation now,excellent for long runs accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure and recommend it for beginners seeking a multi use shoe that handles daily wear and light running or jogging effortlessly those wanting a solid plush underfoot feel no break in needed perfect for daily trainer a staple in my rotation now,60,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-07-13T07:02:54.000+00:00
ASICS Gel Contend 9,gen_373771666,5,positive,Best running shoe I've tried,"As a competitive runner, Snug lockdown. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Feet stay cool on hot runs. Great for tempo runs. Perfect for race day. Would buy again.","Best running shoe I've tried. As a competitive runner, Snug lockdown. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Feet stay cool on hot runs. Great for tempo runs. Perfect for race day. Would buy again",best running shoe i've tried as a competitive runner snug lockdown cost effective trainer that delivers excellent value without compromising on quality runners with a neutral gait who need a dependable shoe for distances up to 15k enhanced tongue padding exceptional value spacious feet stay cool on hot runs great for tempo runs perfect for race day would buy again,60,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-09-09T07:02:54.000+00:00
ASICS Gel Contend 9,gen_950896084,4,positive,Best running shoe I've tried,Picked these up for marathon training and they delivered. We've thoroughly tested the gel contend 9 in the lab. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Roomy toe box. Trustworthy outsole grip. Perfect for long runs.,Best running shoe I've tried. Picked these up for marathon training and they delivered. We've thoroughly tested the gel contend 9 in the lab. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Roomy toe box. Trustworthy outsole grip. Perfect for long runs,best running shoe i've tried picked these up for marathon training and they delivered we've thoroughly tested the gel contend 9 in the lab cost effective trainer that delivers excellent value without compromising on quality runners with a neutral gait who need a dependable shoe for distances up to 15k enhanced tongue padding exceptional value spacious roomy toe box trustworthy outsole grip perfect for long runs,66,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-09-08T07:02:54.000+00:00
ASICS Gel Contend 9,gen_508442474,4,positive,Solid all-around trainer,I run to work most days and And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Incredible shock absorption. The cushioning is phenomenal. A staple in my rotation now.,Solid all-around trainer. I run to work most days and And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Incredible shock absorption. The cushioning is phenomenal. A staple in my rotation now,solid all around trainer i run to work most days and and recommend it for beginners seeking a multi use shoe that handles daily wear and light running or jogging effortlessly those wanting a solid cost effective trainer that delivers excellent value without compromising on quality runners with a neutral gait who need a dependable shoe for distances up to 15k enhanced tongue padding exceptional value spacious incredible shock absorption the cushioning is phenomenal a staple in my rotation now,80,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-03-23T07:02:54.000+00:00
ASICS Gel Contend 9,gen_627044036,4,positive,My new go-to shoe,Training for my third marathon and Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Snug lockdown. Never slipped on my usual routes. Super comfortable for high mileage.,My new go-to shoe. Training for my third marathon and Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Snug lockdown. Never slipped on my usual routes. Super comfortable for high mileage,my new go to shoe training for my third marathon and accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure snug lockdown never slipped on my usual routes super comfortable for high mileage,39,https://runrepeat.com/asics-gel-contend-9,gen_425039,2026-03-30T07:02:54.000+00:00
ASICS Gel Contend 9,gen_350819984,3,neutral,Mixed feelings after 100 miles,"On technical terrain, Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. However, not ideal for speed work. Which might be a concern for those looking for a more responsive ride. we believe there are better choices available. Decent shoe but not without its flaws.","Mixed feelings after 100 miles. On technical terrain, Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. However, not ideal for speed work. Which might be a concern for those looking for a more responsive ride. we believe there are better choices available. Decent shoe but not without its flaws",mixed feelings after 100 miles on technical terrain accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure however not ideal for speed work which might be a concern for those looking for a more responsive ride we believe there are better choices available decent shoe but not without its flaws,56,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-05-07T07:02:54.000+00:00
ASICS Gel Contend 9,gen_950083269,5,positive,Love these running shoes,These have become my daily trainer. Snug lockdown. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Great for tempo runs. Super comfortable for high mileage.,Love these running shoes. These have become my daily trainer. Snug lockdown. And recommend it for: beginners seeking a multi-use shoe that handles daily wear and light running or jogging effortlessly. those wanting a solid. Great for tempo runs. Super comfortable for high mileage,love these running shoes these have become my daily trainer snug lockdown and recommend it for beginners seeking a multi use shoe that handles daily wear and light running or jogging effortlessly those wanting a solid great for tempo runs super comfortable for high mileage,45,https://runrepeat.com/asics-gel-contend-9,gen_425039,2025-04-01T07:02:54.000+00:00
ASICS Gel Contend 9,gen_448618584,5,positive,Best running shoe I've tried,I run 50+ miles a week and Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Really propulsive. Very durable build. Best running shoe I've owned.,Best running shoe I've tried. I run 50+ miles a week and Accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure. Cost-effective trainer that delivers excellent value without compromising on quality. runners with a neutral gait who need a dependable shoe for distances up to 15k. enhanced tongue padding exceptional value spacious. Really propulsive. Very durable build. Best running shoe I've owned,best running shoe i've tried i run 50 miles a week and accommodating fit highly breathable upper suitable for all footstrikes doubles as a lifestyle shoe secure cost effective trainer that delivers excellent value without compromising on quality runners with a neutral gait who need a dependable shoe for distances up to 15k enhanced tongue padding exceptional value spacious really propulsive very durable build best running shoe i've owned,69,https://runrepeat.com/asics-gel-contend-9,gen_425039,2026-03-29T07:02:54.000+00:00
ASICS Gel Contend 9,gen_651829269,2,negative,Went back to my old pair,Just hit 200 miles in these and loving them. The gel contend 9 fell short on bounciness. Which might be a concern for those looking for a more responsive ride. we believe there are better choices available. Slippery on wet pavement. Hard to justify the cost. Going back to my old pair.,Went back to my old pair. Just hit 200 miles in these and loving them. The gel contend 9 fell short on bounciness. Which might be a concern for those looking for a more responsive ride. we believe there are better choices available. Slippery on wet pavement. Hard to justify the cost. Going back to my old pair,went back to my old pair just hit 200 miles in these and loving them the gel contend 9 fell short on bounciness which might be a concern for those looking for a more responsive ride we believe there are better choices available slippery on wet pavement hard to justify the cost going back to my old pair,58,https://runrepeat.com/asics-gel-contend-9,gen_425039,2026-04-02T07:02:54.000+00:00
