shoe_name,review_id,rating,sentiment_label,raw_title,raw_review_text,combined_text,clean_review_text,clean_word_count,footlocker_product_url,product_id,submission_time
Nike LeBron NXXT GEN,gen_734966035,2,negative,Expected better,"Compared to my other pairs, A narrower fit and a still-premium price. Wouldn't buy again.","Expected better. Compared to my other pairs, A narrower fit and a still-premium price. Wouldn't buy again",expected better compared to my other pairs a narrower fit and a still premium price wouldn't buy again,18,https://runrepeat.com/nike-lebron-nxxt-gen,gen_837119,2024-07-26T06:52:42.000+00:00
Adidas Trae Young 3,gen_296710635,5,positive,Highly recommend,Game-tested these for about 10 sessions. Excellent indoor grip. Comfortable padding. Runs a little heavy. Sizing is spot on.,Highly recommend. Game-tested these for about 10 sessions. Excellent indoor grip. Comfortable padding. Runs a little heavy. Sizing is spot on,highly recommend game tested these for about 10 sessions excellent indoor grip comfortable padding runs a little heavy sizing is spot on,22,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-07-21T06:52:42.000+00:00
Adidas Trae Young 3,gen_956581307,3,neutral,Okay shoe overall,"Balanced protection and court feel. However, above-average weight. Stiff at first but loosens up nicely","Okay shoe overall. Balanced protection and court feel. However, above-average weight. Stiff at first but loosens up nicely",okay shoe overall balanced protection and court feel however above average weight stiff at first but loosens up nicely,19,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-10-31T06:52:42.000+00:00
Adidas Trae Young 3,gen_654161226,4,positive,Highly recommend,"Compared to my other pairs, Heel containment. Excellent indoor grip. You feel the weight after a long game. Foot doesn't move at all.","Highly recommend. Compared to my other pairs, Heel containment. Excellent indoor grip. You feel the weight after a long game. Foot doesn't move at all",highly recommend compared to my other pairs heel containment excellent indoor grip you feel the weight after a long game foot doesn't move at all,25,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-06-12T06:52:42.000+00:00
Adidas Trae Young 3,gen_872193471,5,positive,Love these shoes,Got these for my daughter and Durable outsole. Excellent indoor grip. You feel the weight after a long game. One of my favorite basketball shoes.,Love these shoes. Got these for my daughter and Durable outsole. Excellent indoor grip. You feel the weight after a long game. One of my favorite basketball shoes,love these shoes got these for my daughter and durable outsole excellent indoor grip you feel the weight after a long game one of my favorite basketball shoes,28,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-01-21T06:52:42.000+00:00
Adidas Trae Young 3,gen_532006385,4,positive,Worth it,These shoes are solid. Comfortable padding. Balanced protection and court feel. Could be lighter. Best shoe I've played in this year.,Worth it. These shoes are solid. Comfortable padding. Balanced protection and court feel. Could be lighter. Best shoe I've played in this year,worth it these shoes are solid comfortable padding balanced protection and court feel could be lighter best shoe i've played in this year,23,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-07-07T06:52:42.000+00:00
Adidas Trae Young 3,gen_657118088,3,neutral,Decent but not perfect,"Bought these after my old pair died. Excellent indoor grip. However, weak upper durability. Takes a few sessions to break in","Decent but not perfect. Bought these after my old pair died. Excellent indoor grip. However, weak upper durability. Takes a few sessions to break in",decent but not perfect bought these after my old pair died excellent indoor grip however weak upper durability takes a few sessions to break in,25,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-06-23T06:52:42.000+00:00
Adidas Trae Young 3,gen_954643939,4,positive,Highly recommend,Heel containment. Durable outsole. You feel the weight after a long game. Fits true to size. Foot doesn't move at all.,Highly recommend. Heel containment. Durable outsole. You feel the weight after a long game. Fits true to size. Foot doesn't move at all,highly recommend heel containment durable outsole you feel the weight after a long game fits true to size foot doesn't move at all,23,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-02-12T06:52:42.000+00:00
Adidas Trae Young 3,gen_543254587,5,positive,Great basketball shoe,Comfortable padding. Excellent indoor grip. You feel the weight after a long game. Foot doesn't move at all. One of my favorite basketball shoes.,Great basketball shoe. Comfortable padding. Excellent indoor grip. You feel the weight after a long game. Foot doesn't move at all. One of my favorite basketball shoes,great basketball shoe comfortable padding excellent indoor grip you feel the weight after a long game foot doesn't move at all one of my favorite basketball shoes,27,https://runrepeat.com/adidas-trae-young-3,gen_841970,2026-03-15T06:52:42.000+00:00
Adidas Trae Young 3,gen_113647208,4,positive,Great basketball shoe,"For rec league ball, Durable outsole. Stability. You feel the weight after a long game. Game changer for me.","Great basketball shoe. For rec league ball, Durable outsole. Stability. You feel the weight after a long game. Game changer for me",great basketball shoe for rec league ball durable outsole stability you feel the weight after a long game game changer for me,22,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-07-16T06:52:42.000+00:00
Adidas Trae Young 3,gen_972064555,4,positive,Solid performance shoe,Got these for my daughter and Stability. Durable outsole. Runs a little heavy.,Solid performance shoe. Got these for my daughter and Stability. Durable outsole. Runs a little heavy,solid performance shoe got these for my daughter and stability durable outsole runs a little heavy,16,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-08-31T06:52:42.000+00:00
Adidas Trae Young 3,gen_608170817,4,positive,Worth it,"As a casual hooper, Stability. Balanced protection and court feel. You feel the weight after a long game. Fits true to size. No heel slip whatsoever. Highly recommend.","Worth it. As a casual hooper, Stability. Balanced protection and court feel. You feel the weight after a long game. Fits true to size. No heel slip whatsoever. Highly recommend",worth it as a casual hooper stability balanced protection and court feel you feel the weight after a long game fits true to size no heel slip whatsoever highly recommend,30,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-12-23T06:52:42.000+00:00
Adidas Trae Young 3,gen_49344418,4,positive,Best on the court,Been playing for 15 years and And wide-foot friendliness. Durable outsole. Could be lighter. Super secure fit.,Best on the court. Been playing for 15 years and And wide-foot friendliness. Durable outsole. Could be lighter. Super secure fit,best on the court been playing for 15 years and and wide foot friendliness durable outsole could be lighter super secure fit,22,https://runrepeat.com/adidas-trae-young-3,gen_841970,2026-04-11T06:52:42.000+00:00
Adidas Trae Young 3,gen_570371343,2,negative,and poor dusty-court traction,"As a competitive player, And poor dusty-court traction. Weak upper durability. Expected more.","and poor dusty-court traction. As a competitive player, And poor dusty-court traction. Weak upper durability. Expected more",and poor dusty court traction as a competitive player and poor dusty court traction weak upper durability expected more,19,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-10-09T06:52:42.000+00:00
Adidas Trae Young 3,gen_856600730,5,positive,Love these shoes,Balanced protection and court feel. Heel containment. Could be lighter. Would buy again.,Love these shoes. Balanced protection and court feel. Heel containment. Could be lighter. Would buy again,love these shoes balanced protection and court feel heel containment could be lighter would buy again,16,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-09-08T06:52:42.000+00:00
Adidas Trae Young 3,gen_451280223,5,positive,durable outsole,Bought these for my son and Comfortable padding. Durable outsole. Runs a little heavy.,durable outsole. Bought these for my son and Comfortable padding. Durable outsole. Runs a little heavy,durable outsole bought these for my son and comfortable padding durable outsole runs a little heavy,16,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-01-05T06:52:42.000+00:00
Adidas Trae Young 3,gen_713367770,5,positive,Best on the court,I play pickup 3x a week and Balanced protection and court feel. Stability. Runs a little heavy. Would buy again.,Best on the court. I play pickup 3x a week and Balanced protection and court feel. Stability. Runs a little heavy. Would buy again,best on the court i play pickup 3x a week and balanced protection and court feel stability runs a little heavy would buy again,24,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-06-04T06:52:42.000+00:00
Adidas Trae Young 3,gen_575948450,4,positive,Highly recommend,I play pickup 3x a week and Heel containment. Balanced protection and court feel. Could be lighter. Ordered my normal size and it fits perfectly.,Highly recommend. I play pickup 3x a week and Heel containment. Balanced protection and court feel. Could be lighter. Ordered my normal size and it fits perfectly,highly recommend i play pickup 3x a week and heel containment balanced protection and court feel could be lighter ordered my normal size and it fits perfectly,27,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-11-17T06:52:42.000+00:00
Adidas Trae Young 3,gen_467730464,4,positive,Best on the court,Heel containment. Stability. Could be lighter. Fits true to size.,Best on the court. Heel containment. Stability. Could be lighter. Fits true to size,best on the court heel containment stability could be lighter fits true to size,14,https://runrepeat.com/adidas-trae-young-3,gen_841970,2025-07-13T06:52:42.000+00:00
Adidas Trae Young 3,gen_566129006,5,positive,Love these shoes,Tried these on a whim and they're now my go-to. Excellent indoor grip. And wide-foot friendliness. Could be lighter. Best shoe I've played in this year.,Love these shoes. Tried these on a whim and they're now my go-to. Excellent indoor grip. And wide-foot friendliness. Could be lighter. Best shoe I've played in this year,love these shoes tried these on a whim and they're now my go to excellent indoor grip and wide foot friendliness could be lighter best shoe i've played in this year,31,https://runrepeat.com/adidas-trae-young-3,gen_841970,2026-01-29T06:52:42.000+00:00
Adidas Trae Young 3,gen_822471424,5,positive,Love these shoes,Really happy with this purchase. Comfortable padding. Stability. Runs a little heavy.,Love these shoes. Really happy with this purchase. Comfortable padding. Stability. Runs a little heavy,love these shoes really happy with this purchase comfortable padding stability runs a little heavy,15,https://runrepeat.com/adidas-trae-young-3,gen_841970,2024-09-07T06:52:42.000+00:00
Jordan Luka 4,gen_167140404,4,positive,Worth it,Been wearing these for a few months now. Stability. Durable outsole. Super lightweight.,Worth it. Been wearing these for a few months now. Stability. Durable outsole. Super lightweight,worth it been wearing these for a few months now stability durable outsole super lightweight,15,https://runrepeat.com/jordan-luka-4,gen_947539,2024-12-13T06:52:42.000+00:00
Jordan Luka 4,gen_321252408,5,positive,Great basketball shoe,Bought these for the season and have no regrets. Containment. Stability. The grip is phenomenal.,Great basketball shoe. Bought these for the season and have no regrets. Containment. Stability. The grip is phenomenal,great basketball shoe bought these for the season and have no regrets containment stability the grip is phenomenal,18,https://runrepeat.com/jordan-luka-4,gen_947539,2025-03-21T06:52:42.000+00:00
Jordan Luka 4,gen_467298579,5,positive,Solid performance shoe,"As a casual hooper, Containment. Balanced cushioning and court feel. Doesn't slow you down. One of my favorite basketball shoes.","Solid performance shoe. As a casual hooper, Containment. Balanced cushioning and court feel. Doesn't slow you down. One of my favorite basketball shoes",solid performance shoe as a casual hooper containment balanced cushioning and court feel doesn't slow you down one of my favorite basketball shoes,23,https://runrepeat.com/jordan-luka-4,gen_947539,2024-09-07T06:52:42.000+00:00
Jordan Luka 4,gen_822667160,4,positive,Best on the court,Been playing for 15 years and Containment. Durable outsole. Feels almost weightless on foot. Super secure fit. Would buy again.,Best on the court. Been playing for 15 years and Containment. Durable outsole. Feels almost weightless on foot. Super secure fit. Would buy again,best on the court been playing for 15 years and containment durable outsole feels almost weightless on foot super secure fit would buy again,24,https://runrepeat.com/jordan-luka-4,gen_947539,2024-11-10T06:52:42.000+00:00
Jordan Luka 4,gen_445202659,1,negative,Expected better,Needed a new pair for the season and these delivered. Limited propulsion. Indoor-only leanings. Wouldn't buy again.,Expected better. Needed a new pair for the season and these delivered. Limited propulsion. Indoor-only leanings. Wouldn't buy again,expected better needed a new pair for the season and these delivered limited propulsion indoor only leanings wouldn't buy again,20,https://runrepeat.com/jordan-luka-4,gen_947539,2025-01-27T06:52:42.000+00:00
Jordan Luka 4,gen_786338030,4,positive,Highly recommend,Been wearing these for a few months now. Stability. And a dependable fit. Sticky rubber outsole.,Highly recommend. Been wearing these for a few months now. Stability. And a dependable fit. Sticky rubber outsole,highly recommend been wearing these for a few months now stability and a dependable fit sticky rubber outsole,18,https://runrepeat.com/jordan-luka-4,gen_947539,2025-02-22T06:52:42.000+00:00
Jordan Luka 4,gen_444734846,3,neutral,Has its pros and cons,"Just finished my third week in these. Durable outsole. However, poor ventilation. Decent shoe overall but nothing special.","Has its pros and cons. Just finished my third week in these. Durable outsole. However, poor ventilation. Decent shoe overall but nothing special",has its pros and cons just finished my third week in these durable outsole however poor ventilation decent shoe overall but nothing special,23,https://runrepeat.com/jordan-luka-4,gen_947539,2026-03-31T06:52:42.000+00:00
Jordan Luka 4,gen_451839023,5,positive,Great basketball shoe,Bought these after my old pair died. Balanced cushioning and court feel. Durable outsole. Great grip on the court. Sizing is spot on. Game changer for me.,Great basketball shoe. Bought these after my old pair died. Balanced cushioning and court feel. Durable outsole. Great grip on the court. Sizing is spot on. Game changer for me,great basketball shoe bought these after my old pair died balanced cushioning and court feel durable outsole great grip on the court sizing is spot on game changer for me,30,https://runrepeat.com/jordan-luka-4,gen_947539,2024-08-17T06:52:42.000+00:00
Jordan Luka 4,gen_460855332,4,positive,Worth it,Containment. Balanced cushioning and court feel. Locks in on hardwood. Sizing is spot on. Game changer for me.,Worth it. Containment. Balanced cushioning and court feel. Locks in on hardwood. Sizing is spot on. Game changer for me,worth it containment balanced cushioning and court feel locks in on hardwood sizing is spot on game changer for me,20,https://runrepeat.com/jordan-luka-4,gen_947539,2024-08-15T06:52:42.000+00:00
Jordan Luka 4,gen_542389755,5,positive,stability,Bought these after my old pair died. Containment. Stability. Doesn't slow you down. Highly recommend.,stability. Bought these after my old pair died. Containment. Stability. Doesn't slow you down. Highly recommend,stability bought these after my old pair died containment stability doesn't slow you down highly recommend,16,https://runrepeat.com/jordan-luka-4,gen_947539,2025-08-30T06:52:42.000+00:00
Jordan Luka 4,gen_758470915,5,positive,Solid performance shoe,"As a competitive player, Durable outsole. And a dependable fit. Feels almost weightless on foot. Fits true to size. Best shoe I've played in this year.","Solid performance shoe. As a competitive player, Durable outsole. And a dependable fit. Feels almost weightless on foot. Fits true to size. Best shoe I've played in this year",solid performance shoe as a competitive player durable outsole and a dependable fit feels almost weightless on foot fits true to size best shoe i've played in this year,29,https://runrepeat.com/jordan-luka-4,gen_947539,2024-08-16T06:52:42.000+00:00
Jordan Luka 4,gen_316620469,3,neutral,Decent but not perfect,"Tried these on a whim and they're now my go-to. And a dependable fit. However, poor ventilation. Takes a few sessions to break in","Decent but not perfect. Tried these on a whim and they're now my go-to. And a dependable fit. However, poor ventilation. Takes a few sessions to break in",decent but not perfect tried these on a whim and they're now my go to and a dependable fit however poor ventilation takes a few sessions to break in,29,https://runrepeat.com/jordan-luka-4,gen_947539,2024-05-28T06:52:42.000+00:00
Jordan Luka 4,gen_511565030,4,positive,Solid performance shoe,And a dependable fit. Durable outsole. A bit firm underfoot. Sizing is spot on. Best shoe I've played in this year.,Solid performance shoe. And a dependable fit. Durable outsole. A bit firm underfoot. Sizing is spot on. Best shoe I've played in this year,solid performance shoe and a dependable fit durable outsole a bit firm underfoot sizing is spot on best shoe i've played in this year,24,https://runrepeat.com/jordan-luka-4,gen_947539,2024-05-09T06:52:42.000+00:00
Jordan Luka 4,gen_609475969,5,positive,Great basketball shoe,As a coach I've seen a lot of shoes and Stability. Balanced cushioning and court feel. Never slipped once. Highly recommend.,Great basketball shoe. As a coach I've seen a lot of shoes and Stability. Balanced cushioning and court feel. Never slipped once. Highly recommend,great basketball shoe as a coach i've seen a lot of shoes and stability balanced cushioning and court feel never slipped once highly recommend,24,https://runrepeat.com/jordan-luka-4,gen_947539,2024-04-26T06:52:42.000+00:00
Jordan Luka 4,gen_144714243,4,positive,and a dependable fit,These shoes are solid. Lighter-than-average weight. Stability. Doesn't slow you down. Game changer for me.,and a dependable fit. These shoes are solid. Lighter-than-average weight. Stability. Doesn't slow you down. Game changer for me,and a dependable fit these shoes are solid lighter than average weight stability doesn't slow you down game changer for me,21,https://runrepeat.com/jordan-luka-4,gen_947539,2024-06-24T06:52:42.000+00:00
Jordan Luka 4,gen_338623744,4,positive,Love these shoes,Game-tested these for about 10 sessions. Durable outsole. Containment. Feels almost weightless on foot. Fits true to size.,Love these shoes. Game-tested these for about 10 sessions. Durable outsole. Containment. Feels almost weightless on foot. Fits true to size,love these shoes game tested these for about 10 sessions durable outsole containment feels almost weightless on foot fits true to size,22,https://runrepeat.com/jordan-luka-4,gen_947539,2024-12-14T06:52:42.000+00:00
Jordan Luka 4,gen_350631398,3,neutral,Good not great,"Bought these for the season and have no regrets. Durable outsole. However, indoor-only leanings. Decent shoe overall but nothing special.","Good not great. Bought these for the season and have no regrets. Durable outsole. However, indoor-only leanings. Decent shoe overall but nothing special",good not great bought these for the season and have no regrets durable outsole however indoor only leanings decent shoe overall but nothing special,24,https://runrepeat.com/jordan-luka-4,gen_947539,2025-12-02T06:52:42.000+00:00
Jordan Luka 4,gen_946430264,5,positive,Great basketball shoe,Stability. Balanced cushioning and court feel. Locks in on hardwood.,Great basketball shoe. Stability. Balanced cushioning and court feel. Locks in on hardwood,great basketball shoe stability balanced cushioning and court feel locks in on hardwood,13,https://runrepeat.com/jordan-luka-4,gen_947539,2024-08-02T06:52:42.000+00:00
Jordan Luka 4,gen_413574181,5,positive,Worth it,"As a casual hooper, Balanced cushioning and court feel. And a dependable fit. Great grip on the court. Ordered my normal size and it fits perfectly. Would buy again.","Worth it. As a casual hooper, Balanced cushioning and court feel. And a dependable fit. Great grip on the court. Ordered my normal size and it fits perfectly. Would buy again",worth it as a casual hooper balanced cushioning and court feel and a dependable fit great grip on the court ordered my normal size and it fits perfectly would buy again,31,https://runrepeat.com/jordan-luka-4,gen_947539,2025-04-08T06:52:42.000+00:00
Jordan Luka 4,gen_646452617,3,neutral,Decent but not perfect,"Big sneaker collector here — Lighter-than-average weight. However, indoor-only leanings. Takes a few sessions to break in","Decent but not perfect. Big sneaker collector here — Lighter-than-average weight. However, indoor-only leanings. Takes a few sessions to break in",decent but not perfect big sneaker collector here lighter than average weight however indoor only leanings takes a few sessions to break in,23,https://runrepeat.com/jordan-luka-4,gen_947539,2025-10-25T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_113259857,4,positive,Worth it,Decent traction. Good heel support. Feels almost weightless on foot. Ordered my normal size and it fits perfectly. Game changer for me.,Worth it. Decent traction. Good heel support. Feels almost weightless on foot. Ordered my normal size and it fits perfectly. Game changer for me,worth it decent traction good heel support feels almost weightless on foot ordered my normal size and it fits perfectly game changer for me,24,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2024-09-11T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_320359688,4,positive,Love these shoes,Really happy with this purchase. Breathability. Good heel support. Traction is elite.,Love these shoes. Really happy with this purchase. Breathability. Good heel support. Traction is elite,love these shoes really happy with this purchase breathability good heel support traction is elite,15,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2024-09-11T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_879801561,5,positive,Worth it,Light weight. Durability. Sticky rubber outsole. Best shoe I've played in this year.,Worth it. Light weight. Durability. Sticky rubber outsole. Best shoe I've played in this year,worth it light weight durability sticky rubber outsole best shoe i've played in this year,15,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2026-03-25T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_567613530,5,positive,Great basketball shoe,Got these for my daughter and Light weight. Decent traction. Responsive cushioning. Sizing is spot on. Best shoe I've played in this year.,Great basketball shoe. Got these for my daughter and Light weight. Decent traction. Responsive cushioning. Sizing is spot on. Best shoe I've played in this year,great basketball shoe got these for my daughter and light weight decent traction responsive cushioning sizing is spot on best shoe i've played in this year,26,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2026-04-13T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_961519106,5,positive,Highly recommend,Got these for my daughter and Decent traction. Strong zoom air pop. Impact protection is top notch. Best shoe I've played in this year.,Highly recommend. Got these for my daughter and Decent traction. Strong zoom air pop. Impact protection is top notch. Best shoe I've played in this year,highly recommend got these for my daughter and decent traction strong zoom air pop impact protection is top notch best shoe i've played in this year,26,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-07-21T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_627132857,4,positive,Worth it,Just finished my third week in these. Breathability. Huge impact protection. Locks in on hardwood. Fits true to size. Highly recommend.,Worth it. Just finished my third week in these. Breathability. Huge impact protection. Locks in on hardwood. Fits true to size. Highly recommend,worth it just finished my third week in these breathability huge impact protection locks in on hardwood fits true to size highly recommend,23,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-12-21T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_8485260,5,positive,Worth it,Strong zoom air pop. Durability. Feels like running on clouds. Sizing is spot on.,Worth it. Strong zoom air pop. Durability. Feels like running on clouds. Sizing is spot on,worth it strong zoom air pop durability feels like running on clouds sizing is spot on,16,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2024-09-11T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_528491248,5,positive,Solid performance shoe,Breathability. Light weight. Locks in on hardwood. Stays locked through cuts.,Solid performance shoe. Breathability. Light weight. Locks in on hardwood. Stays locked through cuts,solid performance shoe breathability light weight locks in on hardwood stays locked through cuts,14,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2024-12-19T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_704486801,4,positive,Best on the court,Got these for my daughter and Good heel support. Light weight. Traction is elite.,Best on the court. Got these for my daughter and Good heel support. Light weight. Traction is elite,best on the court got these for my daughter and good heel support light weight traction is elite,18,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2026-04-10T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_853239828,4,positive,Solid performance shoe,Big sneaker collector here — Breathability. Huge impact protection. Impact protection is top notch. Sizing is spot on.,Solid performance shoe. Big sneaker collector here — Breathability. Huge impact protection. Impact protection is top notch. Sizing is spot on,solid performance shoe big sneaker collector here breathability huge impact protection impact protection is top notch sizing is spot on,20,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-04-13T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_546457801,4,positive,Solid performance shoe,"Bought these for several players on my team, Decent traction. Good heel support. Feels almost weightless on foot. Sizing is spot on. Foot doesn't move at all.","Solid performance shoe. Bought these for several players on my team, Decent traction. Good heel support. Feels almost weightless on foot. Sizing is spot on. Foot doesn't move at all",solid performance shoe bought these for several players on my team decent traction good heel support feels almost weightless on foot sizing is spot on foot doesn't move at all,30,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2024-05-20T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_316563447,5,positive,light weight,Durability. And comfort. Cushioning is insane. Ordered my normal size and it fits perfectly. Lockdown is excellent. Game changer for me.,light weight. Durability. And comfort. Cushioning is insane. Ordered my normal size and it fits perfectly. Lockdown is excellent. Game changer for me,light weight durability and comfort cushioning is insane ordered my normal size and it fits perfectly lockdown is excellent game changer for me,23,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-12-06T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_453028166,4,positive,decent traction,"Bought these for several players on my team, Strong zoom air pop. Light weight. Traction is elite. Super secure fit. Highly recommend.","decent traction. Bought these for several players on my team, Strong zoom air pop. Light weight. Traction is elite. Super secure fit. Highly recommend",decent traction bought these for several players on my team strong zoom air pop light weight traction is elite super secure fit highly recommend,24,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-01-17T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_776246809,4,positive,Love these shoes,Got these for my daughter and Breathability. Good heel support. The grip is phenomenal. Sizing is spot on.,Love these shoes. Got these for my daughter and Breathability. Good heel support. The grip is phenomenal. Sizing is spot on,love these shoes got these for my daughter and breathability good heel support the grip is phenomenal sizing is spot on,21,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-10-01T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_736077225,5,positive,good heel support,Got these for my daughter and And comfort. Durability. Responsive cushioning. Fits true to size. Super secure fit. Would buy again.,good heel support. Got these for my daughter and And comfort. Durability. Responsive cushioning. Fits true to size. Super secure fit. Would buy again,good heel support got these for my daughter and and comfort durability responsive cushioning fits true to size super secure fit would buy again,24,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-11-02T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_311274624,5,positive,Solid performance shoe,Huge impact protection. Strong zoom air pop. Great grip on the court. Sizing is spot on. Super secure fit.,Solid performance shoe. Huge impact protection. Strong zoom air pop. Great grip on the court. Sizing is spot on. Super secure fit,solid performance shoe huge impact protection strong zoom air pop great grip on the court sizing is spot on super secure fit,22,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2024-08-11T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_713643707,5,positive,Love these shoes,And comfort. Light weight. Great grip on the court. Fits true to size. Foot doesn't move at all.,Love these shoes. And comfort. Light weight. Great grip on the court. Fits true to size. Foot doesn't move at all,love these shoes and comfort light weight great grip on the court fits true to size foot doesn't move at all,21,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2024-05-05T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_971847167,4,positive,Highly recommend,"As a competitive player, Huge impact protection. Light weight. Impact protection is top notch. Sizing is spot on.","Highly recommend. As a competitive player, Huge impact protection. Light weight. Impact protection is top notch. Sizing is spot on",highly recommend as a competitive player huge impact protection light weight impact protection is top notch sizing is spot on,20,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2026-01-06T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_35704207,3,neutral,Has its pros and cons,"Compared to my other pairs, Durability. However, possible instability for lighter players. Needed about a week to feel natural","Has its pros and cons. Compared to my other pairs, Durability. However, possible instability for lighter players. Needed about a week to feel natural",has its pros and cons compared to my other pairs durability however possible instability for lighter players needed about a week to feel natural,24,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-08-12T06:52:42.000+00:00
Nike G.T. Hustle 3,gen_340612830,5,positive,Solid performance shoe,"As a competitive player, Strong zoom air pop. And comfort. Great underfoot feel. Sizing is spot on. Best shoe I've played in this year.","Solid performance shoe. As a competitive player, Strong zoom air pop. And comfort. Great underfoot feel. Sizing is spot on. Best shoe I've played in this year",solid performance shoe as a competitive player strong zoom air pop and comfort great underfoot feel sizing is spot on best shoe i've played in this year,27,https://runrepeat.com/nike-gt-hustle-3,gen_463768,2025-07-18T06:52:42.000+00:00
Nike Giannis Freak 6,gen_887970350,4,positive,Love these shoes,Tried these on a whim and they're now my go-to. Overall stability. Good court feel. The grip is phenomenal. Highly recommend.,Love these shoes. Tried these on a whim and they're now my go-to. Overall stability. Good court feel. The grip is phenomenal. Highly recommend,love these shoes tried these on a whim and they're now my go to overall stability good court feel the grip is phenomenal highly recommend,25,https://runrepeat.com/nike-giannis-freak-6,gen_221503,2024-10-08T06:52:42.000+00:00
Nike Giannis Freak 6,gen_182777077,4,positive,Highly recommend,Just finished my third week in these. Excellent traction. Overall stability. A bit firm underfoot. Fits true to size. Best shoe I've played in this year.,Highly recommend. Just finished my third week in these. Excellent traction. Overall stability. A bit firm underfoot. Fits true to size. Best shoe I've played in this year,highly recommend just finished my third week in these excellent traction overall stability a bit firm underfoot fits true to size best shoe i've played in this year,28,https://runrepeat.com/nike-giannis-freak-6,gen_221503,2024-05-12T06:52:42.000+00:00
Nike Giannis Freak 6,gen_760883704,5,positive,Love these shoes,Good court feel. Overall stability. Locks in on hardwood. Super secure fit. Game changer for me.,Love these shoes. Good court feel. Overall stability. Locks in on hardwood. Super secure fit. Game changer for me,love these shoes good court feel overall stability locks in on hardwood super secure fit game changer for me,19,https://runrepeat.com/nike-giannis-freak-6,gen_221503,2024-07-29T06:52:42.000+00:00
Nike Giannis Freak 6,gen_157357063,4,positive,Love these shoes,Been wearing these for a few months now. Quickness. Containment. The grip is phenomenal. Fits true to size. Foot doesn't move at all.,Love these shoes. Been wearing these for a few months now. Quickness. Containment. The grip is phenomenal. Fits true to size. Foot doesn't move at all,love these shoes been wearing these for a few months now quickness containment the grip is phenomenal fits true to size foot doesn't move at all,26,https://runrepeat.com/nike-giannis-freak-6,gen_221503,2026-04-14T06:52:42.000+00:00
Nike Giannis Freak 6,gen_150580264,4,positive,Great basketball shoe,"As a competitive player, Good court feel. Overall stability. Never slipped once. Highly recommend.","Great basketball shoe. As a competitive player, Good court feel. Overall stability. Never slipped once. Highly recommend",great basketball shoe as a competitive player good court feel overall stability never slipped once highly recommend,17,https://runrepeat.com/nike-giannis-freak-6,gen_221503,2025-05-19T06:52:42.000+00:00
